order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD342459,ID6167191694,2019-06-06,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('Thunder line', 2)]",20500,77.79,-37.8188099,144.95490680000003,25,15452.79,Winter,False,0.9704,"good phone, good condition but the micro usb (which ... good phone, good condition but the micro usb (which is one of the main reasons i bought this) port is broken, won't read the card which is unfortunate. but for other functionalities it works well",True
ORD307421,ID2481930795,2019-03-03,Bakers,"[('pearTV', 2), ('Thunder line', 2), ('Lucent 330S', 1)]",12770,68.19,-37.816798999999996,145.0096011,15,10922.69,Autumn,False,1.4732,it looks and feels great. particularly enjoying the 'edge' features using this device for over two months now. it looks and feels great. particularly enjoying the 'edge' features. good performance and pretty good battery power.,True
ORD000228,ID0060653717,2019-06-17,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1)]",10715,74.85,-37.8140957,144.9444699,0,10789.85,Winter,True,0.2781,got this tablet for my 3 year old son and he can not put it down. it is so much to do. so many learning games. i love this product,True
ORD274105,ID4326586201,2019-07-11,Nickolson,"[('pearTV', 2), ('Olivia x460', 2)]",22650,78.66,-37.8123177,144.96229630000005,25,17066.16,Winter,True,0.9462,great phone great phone,True
ORD002264,ID0591212312,2019-03-06,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 2)]",13310,81.99,-37.822644,144.95554669999999,15,11395.49,Autumn,True,1.3113,it was easy to set up and use and the screen is big enough to play games on,True
ORD110201,ID0595588201,2019-10-17,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 2)]",8760,80.9,-37.8036034,144.9815875,0,8840.9,Spring,False,1.3952,"verizon activation i ordered this item for a friend, however, i did go thru the men and settings icon, this fone has many bells and whistles on menu, very durable made, and it had verizon hook-up and the owner had to go to verizon to activate fone",True
ORD347586,ID2177124605,2019-10-19,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",11220,77.52,-37.814968,144.9607785,5,10736.52,Spring,False,0.8707,five stars perfect shipment and arrival. battery is practically like new. all accessories acounted for.,True
ORD074885,ID1463620505,2019-10-25,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2)]",16070,67.39,-37.81769129999999,145.0071899,15,13726.89,Spring,False,1.3563,not the worst... used for three weeks and returned. buy an alcon.,False
ORD483477,ID2089593081,2019-05-18,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",20350,65.13,-37.8131544,145.0095577,10,18380.13,Autumn,True,1.308,two stars it only works with sprint. i bought it thinking that it could be used with any company,False
ORD004525,ID2314545791,2019-10-18,Bakers,"[('pearTV', 2), ('iAssist Line', 1)]",9035,86.03,-37.804875,144.9878324,5,8669.28,Spring,True,0.8652,i purchased the phone june 30th and now at the ... i purchased the phone june 30th and now at the beginning of january the phone is completely dead. i had several problems with it and the phone would reset itself to the point where i had to reset everything up. now i have to buy another phone.,False
ORD492602,ID0781091686,2019-11-26,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 1)]",9855,82.12,-37.8119347,145.0134889,25,7473.37,Spring,False,1.62,"my favorite phone thus far... i love my note 3! it does everything well. i have a new tab 3 and still prefer to use my phone for most tasks i could do on the tablet. many people say its too big, but i disagree. i plan to upgrade to the next model when its available.",True
ORD149246,ID0248746691,2019-12-24,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('Lucent 330S', 2)]",16940,68.46,-37.8134021,144.99544219999999,25,12773.46,Summer,False,0.3796,100% recommended. thanks. unlocked phone correctly. it is an excellent phone. functions are fast. excellent photography. brought your screen saver and all the accessories. i recommend this phone and the seller is responsible and fast delivery.,True
ORD244329,ID0301538020,2019-10-27,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Olivia x460', 2), ('Candle Inferno', 1)]",31450,79.97,-37.82233239999999,144.9553418,5,29957.47,Spring,False,1.2982,"the candle/digico inferno hd tablet is not a high priced item but it is everything i want from a tablet. easy to use, easy to read and easy to pay for. a great tablet",True
ORD271771,ID4305737095,2019-06-01,Bakers,"[('Toshika 750', 1), ('Universe Note', 1), ('Alcon 10', 2)]",16980,80.5,-37.81274310000001,145.0125292,10,15362.5,Winter,True,1.5516,its an ok phone i bought this phone on ebay. it was alot cheaper. . audio 10/10 front cam 1/5 rear camera 10/10 batterly life it can go maybe 6 hours. makes me glad i didnt buy this phone brand new. would have been a waste sorry being honest,True
ORD259679,ID0125386156,2019-12-06,Thompson,"[('iAssist Line', 2), ('iStream', 2)]",8770,78.39,-37.8000915,144.94198380000003,5,8409.89,Summer,True,1.4702,five star thank you,True
ORD377061,ID0283334285,2019-07-28,Thompson,"[('pearTV', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",20140,52.48,-37.7995235,144.95369159999996,15,17171.48,Winter,False,1.5754,no sirve la batería está muerto y en verdad problemas generales no me gusto mucho este celular por que la batería llega muerta y en verdad esperaba algo mas a la altura,False
ORD152016,ID2174963254,2019-11-02,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2)]",9895,79.2,-37.8208542,144.95492130000005,5,9479.45,Spring,False,1.1429,"good phone)) cool device, nice choise ) i like it this xp lumia 928. i want more colore this model. greate mobile",True
ORD213602,ID0287629259,2019-12-18,Thompson,"[('pearTV', 2), ('Universe Note', 1), ('iStream', 2)]",10970,93.98,-37.8045617,144.9488808,15,9418.48,Summer,True,0.9169,"love everything except battery life the good: camera excellent, no att or olivia junkware apps on it, super fast, excellent screen. the bad- battery life maybe 1/2 a day. android os is 27% battery usage. very disappointing battery life. makes it only 10 hours with clunky mophie on back",True
ORD280253,ID0030942993,2019-02-16,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('Universe Note', 2), ('Thunder line', 2)]",20360,91.62,-37.8081466,144.95155,10,18415.62,Summer,True,0.6397,"s10 for the win! an overall great smartphone. packed with features, great battery life and amazing photos!",True
ORD353859,ID0202447284,2019-07-11,Thompson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Candle Inferno', 1), ('Alcon 10', 1)]",21390,80.76,-37.8035375,144.93632680000005,10,19331.76,Winter,False,1.3881,"five stars phone looks and works like now, not single scratch. seller is awesome great communication",True
ORD406169,ID0440061345,2019-11-05,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",11220,100.21,-37.8148302,144.9905368,0,11320.21,Spring,True,0.6783,five stars good,True
ORD473539,ID6202470181,2019-12-29,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1)]",13870,79.38,-37.823003899999996,144.97935680000003,10,12562.38,Summer,False,0.9921,bad battery and wrong charger not happy with the battery that was sent with this product....wont stay charge at all. also had to purchase a new charger because it would not charge the phone. phone was not worth the money i paid for...im really piss i done bought better phones from other places on digico this one is not the best.,False
ORD424374,ID4787373516,2019-12-10,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Alcon 10', 2)]",8135,88.87,-37.800061299999996,144.9611656,25,6190.12,Summer,True,1.8730000000000002,still learning to use this product i'm still learning to use the product one problem i'm having every time i try to charge it it come in and out power went in and out the charger that comes with it does not work,False
ORD116420,ID5402876527,2019-06-11,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1)]",6500,61.32,-37.8209583,144.97668000000004,15,5586.32,Winter,True,0.6798,prefer no amps on unit and just allow buyer to place the amps they want or will ever use.,False
ORD080607,ID2189162947,2019-07-02,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('pearTV', 1)]",13710,77.15,-37.811735299999995,144.9564384,10,12416.15,Winter,True,0.8306,perfecto. muy buen telefono buenisimo. muy buena calidad las fotos y perfecto pra cuba. este es el 3 ro que compro. se los recomiendo.,True
ORD482272,ID1881118492,2019-06-22,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('iStream', 2), ('Candle Inferno', 2)]",9660,85.73,-37.800105,144.9625121,5,9262.73,Winter,True,1.9499,just like the other one,True
ORD424755,ID3481124175,2019-06-03,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",3985,65.02,-37.8119302,144.96211780000004,15,3452.27,Winter,True,0.9888,"overall great phone! i guess my only complaint so far is the battery life, hopefully android 6.0 will improve it a bit. overall great phone!",True
ORD480855,ID3144850938,2019-09-21,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Universe Note', 2)]",14470,103.25,-37.8165334,144.98969680000005,0,14573.25,Spring,True,0.8755,"olivia has a good reputation for a reason after being very dissatisfied with alcons i bought a olivia universe and have loved it! this is the 3rd one i have purchased and it is great. the battery lasts long, quick charging, very intuitive and easy to use.",True
ORD003993,ID0531390701,2019-11-18,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",28115,81.74,-37.825320700000006,144.9533112,15,23979.49,Spring,True,1.5111,great phone works like a charm. deliever was insanely quick. this company's customer service is 100% satisfaction. i am extremely satisfied.,True
ORD494685,ID0030945575,2019-05-30,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2)]",7125,80.53,-37.808290299999996,144.97854089999996,15,6136.78,Autumn,True,1.3931,"very good product. i was surprised by the speed of ... very good product. i was surprised by the speed of 4g, very good camera. a complete, economical and easy for all cellular.",True
ORD471661,ID0358732438,2019-11-26,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('pearTV', 2), ('Lucent 330S', 2)]",2525,105.86,-37.81919179999999,144.9847408,10,2378.36,Spring,False,1.3374,note 8 love this phone,True
ORD149976,ID0247032406,2019-01-19,Nickolson,"[('Alcon 10', 2), ('Toshika 750', 1), ('Thunder line', 2)]",12770,71.66,-37.814126200000004,144.9735497,10,11564.66,Summer,False,0.6092,super fast delivery! daughter loves this phone! we decided to go with att so that we could get the full benefits of the phone.,True
ORD136781,ID1479905307,2019-03-29,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('Alcon 10', 2)]",9910,80.65,-37.8212164,144.9558445,5,9495.15,Autumn,False,1.2247,very good very good product,True
ORD054161,ID0709968768,2019-07-20,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('Alcon 10', 2)]",4620,66.04,-37.8139801,144.9363859,25,3531.04,Winter,False,0.9507,"for a free phone with contract perfect. its fast, has alot of features and is rugged in feel and takes great photos. the application store is a bit lacking, but overall its a good phone. note, this phone has a huge screen so may be more bulky than people may want.",True
ORD464721,ID0589397331,2019-03-10,Nickolson,"[('iStream', 1), ('pearTV', 2)]",4750,50.94,-37.812652899999996,144.9740747,0,4800.94,Autumn,False,0.7719,it f****** sucks,False
ORD014529,ID4754200380,2019-02-27,Thompson,"[('iAssist Line', 1), ('pearTV', 1), ('Thunder line', 1)]",20380,82.86,-37.8152417,144.9276167,5,19443.86,Summer,True,1.7344,"the best phone series i know this is an awesome piece of design hardware. i love it and although i like the note 3 settings layout more, the 4k camera on this phone used compared to buying a 4k camera as a camera makes it extraordinary value and a great phone.",True
ORD109589,ID0589449823,2019-09-14,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",13210,63.27,-37.8094971,144.9722022,10,11952.27,Spring,False,1.0392,pesimo miy pesimo pesimo supuestamente es 4g lte y ni si quiera puedo recibir una llamada por que no tiene servicio en ningun lugar solo llamadas de emergencia,False
ORD476821,ID4353912805,2019-05-08,Bakers,"[('Alcon 10', 1), ('Thunder line', 2)]",11260,83.63,-37.8238776,145.0137335,10,10217.63,Autumn,True,2.2438,"very happy exceptional fingerprint reader. wonderful screen. battery is very good, but a little less than i expected, but still excellent for the money.",True
ORD087141,ID0581717100,2019-08-02,Thompson,"[('Olivia x460', 2), ('pearTV', 1)]",35140,67.5,-37.805256799999995,144.9337541,5,33450.5,Winter,False,1.4328,"great phone phone is a great size, runs the apps i need for work. photo quality is perfect for my job needs.",True
ORD087045,ID0777781181,2019-08-13,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",31750,65.48,-37.805237899999995,144.95232119999997,15,27052.98,Winter,False,1.3399,great phone for the price bought this for my wife the replace a universe 7. she loves it.,True
ORD148232,ID0591351418,2019-02-16,Nickolson,"[('iAssist Line', 1), ('pearTV', 2), ('Olivia x460', 1)]",8680,81.49,-37.820733600000004,144.9567356,5,8327.49,Summer,False,1.1518,i need to return its doesn't work well,False
ORD031842,ID4730421707,2019-01-01,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2)]",7535,75.67,-37.803495700000006,144.94973430000005,5,7233.92,Summer,False,1.0482,nice upgrade from s5. nice upgrade from my former smartphone. many improved functions.,True
ORD418749,ID0599155611,2019-10-12,Nickolson,"[('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 1)]",11560,74.22,-37.8174594,144.9778062,10,10478.22,Spring,True,0.7369,"great, affordable, quality product. bought this used, it is great. no scratches, dents, dings, or any software issues.",True
ORD319363,ID0282854637,2019-09-22,Bakers,"[('Olivia x460', 2), ('Toshika 750', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",34925,114.52,-37.802012299999994,145.0202706,0,35039.52,Spring,True,2.3747,perfect phone exactly what i expected.,True
ORD355167,ID0746912583,2019-03-18,Nickolson,"[('Universe Note', 2), ('Lucent 330S', 2)]",25230,68.15,-37.8241979,144.9837448,15,21513.65,Autumn,False,1.3953,five stars great phone,True
ORD024508,ID0319157189,2019-03-15,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Universe Note', 2)]",19120,81.85,-37.805768,144.96684299999995,0,19201.85,Autumn,True,1.4476,"nice phone, good battery backup nice phone, good battery backup, no hang problem, no heating prob, works great, its finger print sensor does not works well....",True
ORD462936,ID4754200396,2019-11-22,Thompson,"[('Toshika 750', 1), ('pearTV', 2)]",4405,107.37,-37.8161206,144.9287575,0,4512.37,Spring,True,1.6554,very good aceptable,True
ORD111345,ID4418536080,2019-06-27,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",14500,82.64,-37.80257520000001,144.96326969999996,5,13857.64,Winter,True,1.8149,five stars works wonderfully. i got this phone a few days before it was suppose to arrive. thanks!,True
ORD311404,ID0638051070,2019-05-18,Nickolson,"[('pearTV', 2), ('Thunder line', 2)]",11955,62.98,-37.8182464,144.96628280000004,15,10224.73,Autumn,True,0.29,sad that i had to replace my original candle due to inability to recharge the unit. now with this model the charge plug is a pain to use. candle please work on your designs.,False
ORD148176,ID0472236201,2019-07-17,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2)]",26860,74.38,-37.798933500000004,144.9661909,15,22905.38,Winter,False,1.5278,for the money this tablet has a great display and allows you to do pretty much the same that lots of other more expensive devices are capable of.,True
ORD403659,ID0571731478,2019-03-06,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 1)]",13460,81.86,-37.8243813,144.9443662,5,12868.86,Autumn,True,1.3248,"olivia universe s7 phone arrived very late, was supposed to be gold but we got silver. the phone was also supposed to verison & straight talk compable, but it was not.",True
ORD216558,ID0591258323,2019-04-13,Thompson,"[('Candle Inferno', 1), ('pearTV', 2), ('iAssist Line', 2)]",17590,66.96,-37.824233299999996,144.9537568,5,16777.46,Autumn,False,1.4149,incomplete order very disappointing with this seller i receipt my phone with scratches in on top of that without charger i strongly not recommended,False
ORD294206,ID2702095680,2019-04-30,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Olivia x460', 2)]",27100,78.2,-37.8108844,144.99018759999996,0,27178.2,Autumn,True,0.4545,love the screen being a phone that came out 2 years ago it still holds up among the latest today. i got it on sale so it was a no brainer. the screen looks amazing. for the price why not buy this phone,True
ORD073341,ID0711333782,2019-10-11,Thompson,"[('pearTV', 1), ('iAssist Line', 2), ('Universe Note', 2)]",24830,103.79,-37.8060043,144.9572258,5,23692.29,Spring,True,1.1615,five stars the best product ever keep you energized all day.,True
ORD449404,ID3199521098,2019-02-17,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Thunder line', 2), ('Universe Note', 1)]",17530,86.44,-37.81876679999999,144.9699889,10,15863.44,Summer,True,0.043,five stars this was bought as a gift for my cousin.,True
ORD393757,ID2176972920,2019-01-27,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('iStream', 1)]",26035,85.82,-37.806833600000004,145.0133295,5,24819.07,Summer,False,1.6301,waste of 100 bucks bought this phone and it lasted 2 months. now stuck in recovery mode and want come out. waste of 100 bucks.,False
ORD374990,ID4807112220,2019-07-22,Thompson,"[('Toshika 750', 1), ('Universe Note', 1)]",30620,70.96,-37.79968020000001,144.9373507,15,26097.96,Winter,False,1.68,"amazing phone one of the best value phones at the moment, amazing build quality. awesome specs, feature complete a very slick and powerful phone, pretty dang amazing.",True
ORD116915,ID1713449453,2019-06-29,Bakers,"[('Alcon 10', 2), ('Lucent 330S', 2)]",12650,72.24,-37.8112693,144.99099809999996,10,11457.24,Winter,True,0.3984,happy but not satisfied. i was happy to get the phone delivered before the estimated delivery date but when the box was opened it put me down as it was missing the earphones. would definitely have rated 5* but not acceptable,True
ORD184212,ID0283334270,2019-10-01,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 2)]",27400,104.66,-37.8020985,144.954713,0,27504.66,Spring,True,1.3556,"great compact phone the phone is excellent. battery life, size, display, camera are really good. the only issue is that olivia pay doesn't work in usa. googlepay works though, so it is not a problem for me",True
ORD410401,ID2442297408,2019-09-07,Thompson,"[('iStream', 2), ('pearTV', 1)]",9110,61.3,-37.8178098,144.95166609999995,0,9171.3,Spring,False,0.7003,the phone doesn't work the phone isn't working. it freeze and shut down by it's self,False
ORD038057,ID3085953478,2019-12-07,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1)]",3880,90.61,-37.8168868,144.97616530000005,10,3582.61,Summer,True,0.6119,bought for father in law he has very poor eyesight. i heard about the phone and decided to give it a shot. despite it being used. it works. he had it for a while. he likes it very much. he even brags about it. that why took so long. wanted to make sure he likes it. he very picky.,True
ORD294165,ID4826905596,2019-02-14,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('Universe Note', 2)]",30520,70.8,-37.8196218,144.9633907,15,26012.8,Summer,False,0.5536,"all good the phone was new, shipped fast and was exaclty what i though it would be. i really love the phone and it has been working great for me.",True
ORD434903,ID0303448817,2019-12-04,Bakers,"[('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 2), ('Thunder line', 2)]",12845,71.58,-37.8205559,145.0145213,0,12916.58,Summer,False,2.0638,"defective phone ... returned for a refund unit that was delivered would spontaneously reboot or power down without warning. three days after delivery, it finally died altogether and would not power up at all. returned for full refund. after viewing other similar reviews, i decided to just cancel the replacement order as well.",False
ORD442663,ID5427967032,2019-08-09,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",5480,80.2,-37.8007415,144.95861010000004,10,5012.2,Winter,True,1.6717,love it this phone is so fun once i figured it out. it takes great pictures. it is so easy to use.,True
ORD104800,ID0306975715,2019-12-10,Thompson,"[('Thunder line', 1), ('Toshika 750', 1)]",3040,66.89,-37.8135238,144.9481048,5,2954.89,Summer,True,0.1314,wonderful phone love the s-pen... love the screen size. got the uag case for it which fit nice and snug. came packaged with sim card and activation didn't take too long. so far i've had it for a few months and it's beautiful.,True
ORD485734,ID6167344366,2019-01-09,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1)]",7540,88.36,-37.81475379999999,144.968845,10,6874.36,Summer,True,0.4321,best buy was very helpful & the tablet is good for reading books & basic serfing,True
ORD456363,ID0589731047,2019-10-03,Thompson,"[('Universe Note', 2), ('Olivia x460', 2), ('Thunder line', 2)]",2610,65.53,-37.8210304,144.95515749999996,25,2023.03,Spring,False,1.1711,"this phone is a scam. does not hold battery life. absolutely terrible phone. battery drain makes it unusable. overheats as well. had my first one replaced and now the same exact issue is happening, huawei and square trade both refuse to replace it again and want to repair it. don't get ripped off by buying this piece of garbage.",False
ORD485546,ID1132014904,2019-12-29,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Toshika 750', 1)]",4910,91.05,-37.8178482,144.9464236,0,5001.05,Summer,True,0.5789,"overall, very impressed especially when compared to my ipad mini 4. this tablet does it all and makes for an excellent e-reader, while also boasting specifications that rival any ipad.",True
ORD117295,ID1668523263,2019-01-30,Nickolson,"[('iStream', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",11060,94.27,-37.820871000000004,144.9615315,25,8389.27,Summer,True,2.0195,five stars excellent phone,True
ORD412710,ID0248746686,2019-02-27,Bakers,"[('iStream', 1), ('Lucent 330S', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",8770,70.06,-37.8161578,144.9949905,25,6647.56,Summer,False,0.6862,"so beautiful great quality!!!!!!!!!!! the pictures at night are amazing, they look like a professional camera . the front camera takes awesome selfies and the back camera too. it is so fast and the design is so cute.",True
ORD449765,ID0164086163,2019-04-19,Thompson,"[('pearTV', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",16085,80.19,-37.8155076,144.9548674,5,15360.94,Autumn,True,0.7549,great buy! extremely affordable and in great shape. would absolutely recommend.,True
ORD124889,ID5172636080,2019-05-28,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 1), ('iStream', 1), ('Toshika 750', 1)]",26860,48.02,-37.8108597,144.9996316,25,20193.02,Autumn,False,0.3987,bad phone quit within 4 months.,False
ORD473780,ID0681285284,2019-04-22,Bakers,"[('iStream', 2), ('iAssist Line', 1)]",20080,63.93,-37.8080677,144.9917146,10,18135.93,Autumn,False,0.3765,it's an at&t prepaid phone i've only had the phone for a couple of days and i didn't realize that it was an at&t prepaid phone but it is working perfectly as described and i am happy :),True
ORD196215,ID3130997996,2019-08-17,Bakers,"[('Universe Note', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",4840,67.87,-37.8117771,145.0104504,0,4907.87,Winter,False,1.3530000000000002,"i only use the candle inferno tablet for entertainment; music, games and ebooks. it's a great basic tablet at a low price. the sd card i added allows me to save lots music and books. the tablet is rather slow in charging but once fully charged it holds up well.",True
ORD167671,ID0493873668,2019-04-06,Bakers,"[('pearTV', 2), ('iStream', 1)]",33410,55.74,-37.8004027,145.0135148,15,28454.24,Autumn,False,1.9303,dead after a few months i've only had this phone for a few months and it's already dead. black screen and blue indicator light. this died on me while on vacation oversees; perfect timing!,False
ORD299279,ID0650269089,2019-08-19,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",14225,78.2,-37.81429979999999,144.9779444,15,12169.45,Winter,True,0.8794,great! this phone is really nice works great for the price my only problem is the volume buttons are in a awkward place witch took a little getting used to and the front facing camera has slight a lack of color,True
ORD454015,ID0579391943,2019-04-11,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",5070,67.34,-37.822149100000004,144.95605880000005,25,3869.84,Autumn,False,1.2506,"soso good for 1 year, after that my phone its over.... i felt how fast i lost my money",True
ORD017175,ID0777792533,2019-02-24,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 1)]",20855,94.56,-37.8059306,144.9552821,5,19906.81,Summer,True,1.0417,top phone for those who travel internationally. this phone is amazing. we travel alot internationally and this phone allows us to buy prepaid sims and just throw them in the 2nd slot and that's it. has worked in alot of countries. unblocked no hastle and a top of line model.,True
ORD469575,ID1463620453,2019-09-19,Bakers,"[('Alcon 10', 1), ('Universe Note', 2)]",7840,102.3,-37.81866470000001,145.0003489,5,7550.3,Spring,True,1.0647,good good,True
ORD367144,ID2469584360,2019-07-30,Bakers,"[('Universe Note', 2), ('Candle Inferno', 2), ('pearTV', 2)]",4910,81.47,-37.79964620000001,144.9872757,25,3763.97,Winter,True,1.348,phone looks like new one no issues,True
ORD212929,ID2268846471,2019-11-07,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 1)]",3310,71.57,-37.8350501,144.961502,25,2554.07,Spring,False,1.9637,"don't waste your time and money the back cover was very badly glued, the phone was locked to verizon carrier and the original verizon sim was left inside. the seller requires that i pay for the return label even though it was their fault to sell phone in this condition.",False
ORD324954,ID0591317311,2019-01-07,Nickolson,"[('Universe Note', 2), ('Thunder line', 2)]",7360,98.04,-37.8251275,144.95685269999996,10,6722.04,Summer,True,1.3325,"it works i am happy with my olivia note9, its operation is as i expected.",True
ORD489257,ID0775945833,2019-10-06,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Universe Note', 1)]",9630,80.98,-37.8064264,144.9610387,5,9229.48,Spring,False,1.4117,"excellent it is a product that met the expectations, speed in delivery, good price, works well, i recommend it. i hope to buy. thank you so much",True
ORD365227,ID0244222123,2019-07-01,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('pearTV', 2), ('Toshika 750', 1)]",8640,71.98,-37.8005686,144.9700381,0,8711.98,Winter,False,2.0071,five stars works great!,True
ORD115617,ID0372998848,2019-01-18,Bakers,"[('Olivia x460', 2), ('Alcon 10', 1), ('pearTV', 2), ('Toshika 750', 2)]",7445,70.02,-37.80922460000001,144.9876645,5,7142.77,Summer,False,0.6711,five stars phone arrived as expected. works well so far...no issues. meets my needs for a basic smartphone.,True
ORD181882,ID1449266721,2019-03-15,Bakers,"[('pearTV', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",6975,80.23,-37.8163794,144.9846185,0,7055.23,Autumn,True,1.1731,great product overall for the price nice tutorial guide for some features,True
ORD390094,ID0030942258,2019-07-21,Thompson,"[('Toshika 750', 1), ('Thunder line', 2)]",5675,75.54,-37.8071697,144.94697119999995,10,5183.04,Winter,True,0.6127,great little tablet. inexpensive so easy for taking with you without worry.,True
ORD058946,ID2247271590,2019-12-28,Nickolson,"[('Olivia x460', 1), ('pearTV', 1)]",5545,91.07,-37.8162972,144.9637915,0,5636.07,Summer,True,0.5674,four stars good for cuba,True
ORD101795,ID0370242314,2019-07-26,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Thunder line', 2), ('Olivia x460', 2)]",2330,72.18,-37.7997691,144.9718105,15,2052.68,Winter,True,2.105,five stars excellent,True
ORD499364,ID0577458190,2019-05-08,Nickolson,"[('pearTV', 2), ('Alcon 10', 2), ('Thunder line', 1), ('iAssist Line', 1)]",12200,66.89,-37.818478799999994,144.9778126,25,9216.89,Autumn,False,0.7266,five stars working perfectly,True
ORD108005,ID0277118795,2019-07-31,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1)]",24720,66.94,-37.8253385,144.9460998,10,22314.94,Winter,False,1.4124,great phone! great phone at a great price. it was a verizon phone originally tho not att as the ad specified. the seller offered a refund tho so buy with confidence.,True
ORD408730,ID5402876189,2019-07-24,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",2610,65.89,-37.820467799999996,144.9768255,5,2545.39,Winter,False,0.6728,"just as good as an s8, half the price this phone is awesome! it does everything my wife's brand new, $780 s8 does just as fast or faster and for less than half the price.",True
ORD461659,ID5276518426,2019-04-20,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('iStream', 2), ('Lucent 330S', 1)]",18700,65.81,-37.81201770000001,144.9784624,25,14090.81,Autumn,False,1.0725,great great as a xp fan i like the phone the metal body and the screen are good. android pure need some apps in order to have all i used to use i my previous windows phone.,True
ORD166758,ID0294622365,2019-09-09,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1)]",8130,97.75,-37.8187208,144.967189,10,7414.75,Spring,True,0.2082,grea the phone looked like new with no issues.,True
